time,utility,risk
110.74518589207732,0.1883601454496313,5.308978699357643
110.74518590633066,0.1883601454496313,5.308978699357643
110.74518591476757,0.1883601454496313,5.308978699357643
110.74518591130415,0.1883601454496313,5.308978699357643
110.74518590013416,0.1883601454496313,5.308978699357643
110.74518520407749,0.18836014544963137,5.308978699357641
110.7451835269338,0.18836014544963164,5.308978699357633
115.96167444411547,0.18339172516503055,5.452808730056495
110.74518534545217,0.18836014544963134,5.308978699357642
110.74518590277512,0.18836014544963134,5.308978699357642
110.74518354355533,0.18836014544963164,5.308978699357633
110.74518592400197,0.1883601454496313,5.308978699357643
116.62824695561707,0.18690632648136613,5.350273684286959
110.74518590763917,0.1883601454496313,5.308978699357643
110.74518589675934,0.1883601454496313,5.308978699357643
114.4177305765948,0.1755296598718621,5.69704288568671
110.7451859116515,0.1883601454496313,5.308978699357643
110.74518590226089,0.18836014544963134,5.308978699357642
110.74518537888159,0.18836014544963134,5.308978699357642
110.74518591148684,0.18836014544963134,5.308978699357642
95.9781364830653,0.1571197713248681,6.36457138123218
114.10184088002639,0.17396904688705533,5.748148983360372
110.74518717972904,0.1883601454496314,5.30897869935764
110.74518590354549,0.1883601454496313,5.308978699357643
110.74518589109881,0.1883601454496313,5.308978699357643
106.79908154571419,0.14243249953698983,7.0208695575148505
109.58679295344942,0.15344358968511745,6.5170529577162934
110.74518588963707,0.1883601454496313,5.308978699357643
107.20022854264647,0.1439388248515125,6.947395888715929
110.7451840716554,0.18836014544963153,5.308978699357636
110.74518591805989,0.1883601454496313,5.308978699357643
110.74518521944275,0.18836014544963137,5.308978699357641
110.74518521741243,0.18836014544963134,5.308978699357642
110.7451858927076,0.1883601454496313,5.308978699357643
95.9781403713642,0.15711977132486832,6.364571381232171
110.74518591943996,0.1883601454496313,5.308978699357643
110.74518529775969,0.1883601454496313,5.308978699357643
110.00979757287003,0.15522527100258576,6.44224998636557
108.82926230103654,0.15032589929907544,6.6522136548838215
110.74518588967929,0.1883601454496313,5.308978699357643
110.74518589726588,0.18836014544963134,5.308978699357642
95.97813780427413,0.15711977132486793,6.364571381232187
110.74518592392495,0.1883601454496313,5.308978699357643
110.74518591798714,0.1883601454496313,5.308978699357643
110.74518589270242,0.18836014544963134,5.308978699357642
110.74518598915215,0.1883601454496313,5.308978699357643
110.7451859003415,0.1883601454496313,5.308978699357643
110.74518589069989,0.1883601454496313,5.308978699357643
110.74518673306682,0.18836014544963137,5.308978699357641
110.74518482442355,0.18836014544963137,5.308978699357641
113.44209750761014,0.17076221270592845,5.856096522490672
110.74518589811527,0.1883601454496313,5.308978699357643
110.74518590915638,0.1883601454496313,5.308978699357643
110.7451858902535,0.1883601454496313,5.308978699357643
110.74518657521982,0.18836014544963137,5.308978699357641
113.32776099975041,0.1702136787966107,5.874968492954704
110.74518589912508,0.1883601454496313,5.308978699357643
110.74518590370258,0.1883601454496313,5.308978699357643
110.7451858900072,0.1883601454496313,5.308978699357643
110.74518590343337,0.18836014544963134,5.308978699357642
95.97813796534486,0.15711977132486793,6.364571381232187
110.74518592612348,0.1883601454496313,5.308978699357643
110.74518594209665,0.1883601454496313,5.308978699357643
110.74518588955924,0.1883601454496313,5.308978699357643
110.3295471303007,0.1565914328234062,6.38604540471723
110.74518591120083,0.1883601454496313,5.308978699357643
110.74518591468693,0.18836014544963128,5.3089786993576435
110.7451858899508,0.1883601454496313,5.308978699357643
110.74518589542959,0.1883601454496313,5.308978699357643
110.74518587180135,0.1883601454496313,5.308978699357643
110.30753856276543,0.15649686410052166,6.389904396791467
110.7451858910387,0.1883601454496313,5.308978699357643
110.7451859074124,0.1883601454496313,5.308978699357643
110.7451859065446,0.1883601454496313,5.308978699357643
110.74518781080337,0.18836014544963153,5.308978699357636
106.13372103274098,0.1399919678983837,7.143266967472536
110.74518589185601,0.1883601454496313,5.308978699357643
110.74518528059717,0.1883601454496313,5.308978699357643
110.74518591972219,0.1883601454496313,5.308978699357643
110.74518590467652,0.1883601454496313,5.308978699357643
110.74518590265328,0.1883601454496313,5.308978699357643
110.74518589232567,0.1883601454496313,5.308978699357643
114.35831851212909,0.17523489819460245,5.706625850802142
110.74518519668105,0.18836014544963137,5.308978699357641
110.74518601465354,0.1883601454496313,5.308978699357643
110.74518351204286,0.1883601454496317,5.308978699357631
110.74518589324508,0.18836014544963134,5.308978699357642
110.74518589325557,0.1883601454496313,5.308978699357643
110.74518598131513,0.1883601454496313,5.308978699357643
95.97813781795531,0.15711977132486793,6.364571381232187
110.74518589823715,0.1883601454496313,5.308978699357643
110.74518589064894,0.1883601454496313,5.308978699357643
110.74518604697721,0.1883601454496313,5.308978699357643
110.74518369213845,0.18836014544963162,5.308978699357634
110.7451859030718,0.1883601454496313,5.308978699357643
110.74518591406918,0.1883601454496313,5.308978699357643
110.74518589416367,0.1883601454496313,5.308978699357643
110.74518591941614,0.18836014544963134,5.308978699357642
110.74518567813976,0.18836014544963134,5.308978699357642
110.74518589174296,0.1883601454496313,5.308978699357643
